Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
774cd0595c30e3e88f20bd7f51d71c4c,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
e68a7d354c82bb3f0970d98ac269b7af,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
231c996000c45b4c4cc15dd3cb2dbaa7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
52efa5417f31eff63a67abb3acb1215e,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
d22812546b3e8da0f412933f8f050740,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
d2c14673336d9b3129c82e2594cd20d8,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
b0081638e131b5e74a14258ece9ce997,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
5efd78158ce38fe4d6dfdae1db912e61,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
5e67e2682975543d93a43dec0b519b1f,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,unidentified
7e2b74ce30f1dc7362ee86652c2f18d1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,Saccharibacillus kuerlensis
20a52efd3d637148f6aeaa0ec98f02e9,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,uncultured bacterium
857805dbb2ebd60a913603dcce4b483a,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,uncultured bacterium
71b7bc617d7daf228f48f7492a7e58e9,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Salana,unidentified
59ed68788bb295ea3a8f2932906a2db7,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,uncultured bacterium
78780c11182df2f8c9af33db858ac76a,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,uncultured bacterium
206d00445a497d2441220533e0f6435a,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,Sanguibacter inulinus
a10d2fd52187f85f4542bd4916b028f3,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,uncultured bacterium
5d7eb89cf8c6fceee97455ee26e5cb4f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
656c125ba268b48dd681b07da7c4f59d,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
65cb2b836438b86e9298cd60b7bbed51,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
e24d939fbbcd56596add346334368a3a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
e1b94b890e9720af75a56fe10853bc10,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
6b2d8397bbef876299027afa01de8c9e,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
9c484b875c981cf6ff1ddf8eb61fcd27,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
afaa396c72fbf2d627b27d5a8ccccab4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
187f9dcff13db74f0f682c2aef2c8bc5,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
ec2f28cd464d6ade5bff0f909a04383f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
17878b43e6135b2b7d56488e30708853,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unidentified
5d7d6713e1d2abbb6ef33abe3b203d52,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
8fedcd618cd3e794f2523fe6ea53f7d2,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
c939ab93660ad4944716d22955490049,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
8d4ae62d4f36095b0aa54b522dcbc6c4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured Chitinophagaceae bacterium
d8ebaf7c0c6be3a371839fe9c71bfc2a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured Chitinophagaceae bacterium
dee5e1354d73b6b7b1b1e3903fb42d48,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured Segetibacter sp.
bb55cdd2a1aad4c18fcf7ff97a8b476f,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Sequoia sempervirens,Sequoia sempervirens,Sequoia sempervirens
8740c3620dc6d483ce5b359036310a27,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,unidentified
82dece6e35540738ba450a0c3a90b5a0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,unidentified
effc22e7668fe16f2a6c17306478672f,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,unidentified
929e8450daa3418e6311c0a70f6aae0c,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,SH-PL14,metagenome
7ac41d754f4db7b4b728643935a60cef,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,SH-PL14,uncultured bacterium
24051ef88d0304b64d9d8f9b863126e6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,unidentified
36ecd054f5309a9658926a0926d7ee82,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,unidentified
95b1e8d61341c5086106bfde63f1758b,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Silvanigrella,unidentified
528cce978a91bbb268aeda331d7d2311,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Silvanigrella,unidentified
389e30e7906baebc87819b2dc1c574a0,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Silvanigrella,unidentified
40db53e451523d5fdc7902652e70e7ba,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Silvanigrella,unidentified
58c238a44478273c8b653cfeb085c4e1,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,unidentified
473ffcf2c4aa59c954ea72cb49089941,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,unidentified
26c35a7f1d51ff8a47651ff85e8614fe,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Siphonobacter,unidentified
3b308bd028e2c95b0ec5400964344a7f,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Siphonobacter,Siphonobacter sp. BAB-5405
cfabef06aeae18c29723997ceff924b9,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,unidentified
0fa9b44d52836d2f173f4ac532f8a013,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,unidentified
ca062221b62b696374ab9857e0e08144,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,uncultured bacterium
d1f677a61cd89adfff6327a4518e5880,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,uncultured bacterium
0a023b056a85b92a1ca8214e78a9c45a,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,uncultured Skermanella sp.
16ee0e445bfb0ada022d891d28c15109,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,unidentified
a72eb33d6bdc9f04db4a25f8cea567d7,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,metagenome
b5b8b072db57acf9c94435bdde4cf4b2,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,metagenome
d181558f8b58b57f156c015c4282d648,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,metagenome
eb258b69a0fd2f343f47137fb7332baf,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,metagenome
6e7984534f522fc9dee67fff5d3e1531,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured prokaryote
ffcd1beef68b56e896ffcf260acb80d2,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,unidentified
a251ae02db5ed074ffc3acb72d5fbe33,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unidentified
9d127ac8ec1a7b03befe92229847b811,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,metagenome
2212f6452d3c882b00ffbdffc1b281da,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured bacterium
891d091b3e55b111a4969c0992387657,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured bacterium
118b9341be312b114ea3631b6ed3d56b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,unidentified
dab91be4df8a2043cd429d543c694bea,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,unidentified
1e2f6526aade1b144f211784b2698e81,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,unidentified
7e83ae3b3d342eba7c7d212d1e2a5728,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
2b083b62cab47eb18fc10585a9ecceb9,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
3a019b9c04dc308dbb6cb179a1ee7fd9,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
ed3dfb70c30d074d5f46e687c113cd41,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
6b8b02b6f771555eec1ec1d231640a8f,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
7137254736fd7f6bb635ff93be818675,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
83a53da78f0c3d43bcc3c029c00967b7,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
470e1bb63d36cef35dfbe09d8726303a,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
2df63c5e62009d82be00778ff49f9937,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
dbb1bebeb363421427baddbc113fc219,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
c46a097bfebcd3ac98a37fdfe07a5846,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
db18fb848c040bfc89ff282483df7cba,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
a11075ebfe46c4ae408e05bf7b32956e,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
34244f46ca2dbc7e4f45efefd6ee8dce,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
810d24ee924214144b5ce85d1626f9cd,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
119139a9ca9a2cd6fbf3695fd1565bf2,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
5f676e17b06e4d9f5695c87259abfdeb,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
f2f4f7ae79cb05a7f917c387b84b7d82,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
55192ba34b04a9d638b54acbf4dbb5af,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
10b890326e2b0b15509aefb95d0d6b79,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unidentified
1657ee217f21a4d1f0fc0d18cb29a751,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium bambusae
9defbed428baff5336da569bdfc9f96e,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium bambusae
fbbd3f2f06a855e299a28e73991ba323,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium bambusae
1630eac826b4fbb8a3d2cbc4bfee35c3,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium multivorum
24a20f5286ce54fc0c8be79021aa32d8,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium paucimobilis HER1398
8ad2be4c383e21d3ce55a1ccafd4f4af,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium paucimobilis HER1398
1a2469d7566b3659e76a5b78ec0f1e23,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium shayense
11e3eef73ad8b40289d2bc24bc9efa13,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 23D10-4-9
1511120bb257a5c8e59c0b2282adc693,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 23D10-4-9
3e9b5c0ada2e0073aac2f436d1e5b9f5,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 23D10-4-9
45c83c4f36553c3132b3241f949d3554,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 23D10-4-9
4a88f63caed04eea76b2b1ecb2d2a7a3,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 23D10-4-9
b8e04fb585aef5b32bde550310e1f412,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 23D10-4-9
c17b538c0ac949d30a7dea96368c64f2,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 23D10-4-9
121966caa1cdcb33deeca2ec96109f94,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CFCC 11742
13070e54121366c352c27402da97b2c7,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CFCC 11742
31d5cd0a0ea7358989345994a98f64a0,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CFCC 11742
5fabfe34eafc2a75186bd34b2287bc50,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CFCC 11742
99a7c0a586ce64406fc360e36699c595,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CFCC 11742
e72e5ff520965a740c2ec974e18e356c,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CFCC 11742
fecea3af4fa78f22992759441bccbfeb,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CFCC 11742
3d2a14bc80a7c501dad7d9ada79cb644,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. FS32
6867ffdb39b4916ddca05736185b6825,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. Y3L14
41dbe60c824d6dc9a24276d2ea99e4b6,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,uncultured bacterium
43d37a165f697081d04e6bc06729bcfe,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,uncultured bacterium
678b0bea51915f96f49330af14ea77f8,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,uncultured bacterium
923aea3318115537a10c426530fee69a,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,uncultured bacterium
e726d8b355c46dac104dc26f4410587c,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,uncultured bacterium
5ea0ebb8e76db3d6891a4ac0a46eba7b,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,uncultured Sphingobacterium sp.
676f75d3f580fbb82d85d0289fe9b49e,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium sp. MIMdw12,Sphingobacterium sp. MIMdw12
be9b2fa5c948c96c8177af50185a747c,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium sp. MIMdw12,Sphingobacterium sp. MIMdw12
6c0c40bf2b7aa41c34c5f29d112bb524,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
54c270a77d11fd4b4db10b20c0c52d3a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
10e8d50c2519f1f304045c8d281877ac,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
de18e3888065bb662dcaeb31257d57f8,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
65e53cfa8512dd27d6d31742cd674e62,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
c5343706033a74fcc4f7dbb975d4c1ff,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
b5e6d073ba80b055fa84cb7c17917c16,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
8359cc1215c0ae7475efe27dbd6cdc26,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
dc5a2c7caf07be7d553f9adb816b93d7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
99fee6617d20f02a0e0641f4d5a57916,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
130154ee0dad82efcb8db971372c6903,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
2294bbf78a0b3575bf05ee1064338340,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
690e2d312e3f83ab4ef9893d8c5eb3ab,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
1a4a175e5c21f6426218debef381b814,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unidentified
9718e8ccae85f3aeb82c23d4847a6762,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingomonadaceae
0d8915520a4da166ad45a1fcefaf28f4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,uncultured bacterium
ddfea3476f97cd74b66a2e7a45e7e42b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,uncultured bacterium
eea4d76f09ef3b9ad6eede4901193b65,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,uncultured bacterium
52b888ab6dd2bc74486a57e49a5b8df7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
b5c8ed4496d79b916859402cdf11f0a7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
7adfae9429d46a2b7e3e1006346aeaa9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
fbdac2cf390ac4655eb3ff7f2de744d9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
de3fbe0ecfdc18b0350a6a56b6c5a484,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
46f6a0ea71355f47588315cdefe3e535,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
fd2eb786ed07c1424a484f9c0b2e5bca,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
bcba47620c299fd34809f143e3d26dff,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
26dbef51cdba97c1f8b84a235ea06f3c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
989bd0d39b46393d43ef36a4a3328b89,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
023e63ea48f247b2a3c25d87d3a70ada,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
c244071472a475eca3733d58a7ca7515,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
b32ba9481b903379ecef98945614919b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
d6efd2da2728fd74ded268122ee05036,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
769d8de9283df9aecf9a6bcbf2a42663,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
db66071d30f1e311d4458035a349d027,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
44349931377434a54bb432488ce41d8f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
145b90f07ab442d839cdbc49d7a9690b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
3f291c3a4d508aa7d10609a79ae82f75,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
2727f819185a7e8993f13df355a399fa,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
7e13759920f31e11a0afe6183d4fdf6d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
509abb187544ba1f6d8bab49e7b69fa3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
f09acd43cd89f77a5e47d94f61e550a4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
e55a87a058457efc1312ce9030e68de3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
5d0c6af420698f1cdff612c8f7960627,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
00f397ceac2f0ef17e92e11b44da2f48,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
5f102585da7447a2a306e2af6b9aa89b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
784091fb35ae9199014b843afe756c1c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
4066a6792075260846271fd3d0a17eda,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
8ef6cec728e5f8f19b049f3b79931e70,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
e71c86754bc9e5d7e0aa0f297bd99dda,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
3d135180f646dd8661d71a394a5652d8,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
cd7c4bed24d7fb29078e9c127a4fa72e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified
